ticker,entity,stage,status,fcf_positive_streak,fcf_cv,gross_margin_latest,roic_avg,asset_cagr,rev_cagr,net_debt_ebitda,pe,fcf_yield,score,reason
BAX,BAXTER INTERNATIONAL INC,L2,rejected,17,0.4514550498536087,0.3005158306652437,-0.0024155979311724293,-0.10831404666282385,-0.09387095488599306,11.102526002971768,,,,landmine: net debt/EBITDA=11.1 > 3.0
BBY,"BEST BUY CO., INC.",L3,rejected,15,0.6306134449164267,0.22482070470845025,0.8453780647191346,-0.024493446736502,-0.0343345487205291,-0.7828828828828829,,,,quality: FCF coeff. of variation 0.63 > 0.6; gross margin 22% < 30%
BDX,BECTON DICKINSON & CO,L2,rejected,17,0.23088708194653748,0.45444139194139194,0.053101037577269077,0.014835310642585808,0.04992975699544888,3.6778416980757784,,,,landmine: net debt/EBITDA=3.7 > 3.0
BG,BUNGE GLOBAL SA,L2,rejected,0,2.0525985056906673,0.2011921624173749,0.13473669925246168,0.32476621254232674,-0.02518967302653563,3.664503042596349,,,,landmine: share count rising despite buybacks (swallowed by dilution); net debt/EBITDA=3.7 > 3.0
BIIB,BIOGEN INC.,L3,rejected,17,0.5778449145710923,0.7569207125957981,0.11737507285292141,0.0623528887020397,-0.00935320400320594,1.2589961212028111,,,,quality: 10y gross-margin trend declining; avg ROIC 12% < 12%; asset growth 6% > revenue growth -1%
BKR,Baker Hughes Co,L3,rejected,8,0.49727482795146677,,0.13281164321285863,0.06148105834457107,0.09442943355196065,-0.7874056726515742,,,,quality: operating margin 10% < 20%
BLDR,"Builders FirstSource, Inc.",L3,rejected,12,0.7126458121963725,0.30385669120678144,0.36003605122597204,0.01981434101833157,-0.12565732756059322,-0.13192418132144113,,,,quality: FCF coeff. of variation 0.71 > 0.6; asset growth 2% > revenue growth -13%
BMY,Bristol-Myers Squibb Company,L3,rejected,17,0.18808590280443865,0.7108353736979707,0.09426488668133799,-0.023916614598799124,0.014484759937722913,2.2730137885751804,,,,quality: avg ROIC 9% < 12%
BSX,BOSTON SCIENTIFIC CORP,L2,rejected,7,0.4939620573528371,0.6901464581050114,0.09299690902819298,0.1038617991256825,0.16541890019606442,-0.33447098976109213,,,,landmine: share count rising despite buybacks (swallowed by dilution)
CARR,CARRIER GLOBAL CORPORATION,L3,rejected,6,0.48049994259752926,0.2659877256959886,0.0995163961338597,0.1254846152310678,0.021192107753475797,2.87811955890888,,,,quality: positive FCF only 6y < 7y; gross margin 27% < 30%; avg ROIC 10% < 12%; asset growth 13% > revenue growth 2%
CAT,CATERPILLAR INC,L3,rejected,17,0.2806350039270512,0.33788042432940274,0.2154951024186171,0.06357060798118686,0.0438323160905727,1.5444717811078803,,,,quality: asset growth 6% > revenue growth 4%
CBOE,"Cboe Global Markets, Inc.",L3,rejected,9,0.41487683527880165,0.5152730049637266,0.1446396361889516,0.09959695943737756,0.059967260789602905,-0.4866939289084618,,,,quality: asset growth 10% > revenue growth 6%
CCL,Carnival Corporation Ltd.,L2,rejected,3,,0.37500499580352503,-0.0029526257366206078,-0.0001031639088386882,0.2981966756672283,3.3977725835281176,,,,landmine: share count rising despite buybacks (swallowed by dilution); net debt/EBITDA=3.4 > 3.0
CDNS,"CADENCE DESIGN SYSTEMS, INC.",L3,rejected,16,0.25754020726795646,,0.4524483778122615,0.2549556636193473,0.14143248241855333,-1.7450836400425613,,,,quality: asset growth 25% > revenue growth 14%
CDW,CDW CORP,L3,rejected,15,0.22350027428033228,0.21732867762808764,0.16642528754574162,0.06870244990141305,-0.01894867945091694,2.5682144321443214,,,,quality: gross margin 22% < 30%; asset growth 7% > revenue growth -2%
CEG,CONSTELLATION ENERGY CORPORATION,L3,rejected,1,,,0.09741736373161615,0.0686543142973084,-0.024848561521353285,0.6507824863724283,,,,quality: positive FCF only 1y < 7y; FCF coeff. of variation -- > 0.6; operating margin 14% < 20%; avg ROIC 10% < 12%; asset growth 7% > revenue growth -2%
CF,"CF INDUSTRIES HOLDINGS, INC.",L3,rejected,7,0.3991734313887221,0.3845285149632976,0.36431468630841113,0.019039778128306928,-0.1412477014500929,0.38555347091932457,,,,quality: asset growth 2% > revenue growth -14%
CHRW,"C.H. ROBINSON WORLDWIDE, INC.",L3,rejected,17,0.611518799701072,,0.22585715764132394,-0.05291885608861846,-0.13053598256384413,1.0342935176697161,,,,quality: FCF coeff. of variation 0.61 > 0.6; operating margin 5% < 20%; asset growth -5% > revenue growth -13%
